activity_date,employee_id,facility_address,facility_city,facility_id,facility_name,facility_state,facility_zip,grade,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,score,serial_number,service_code,service_description,zip_five,grade_numeric,latitude,longitude
2017-02-03,EE0000029,15933 S PIONEER BLVD,NORWALK,FA0016032,H MART MEAT DEPT.,CA,90650,A,OW0014440,H MART NORWALK LLC,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,H MART MEAT DEPT.,ACTIVE,PR0000166,94,DAWNY3S8Y,1,ROUTINE INSPECTION,90650,4.0,35.214473,-117.777015
2016-03-29,EE0000860,550 DEEP VALLEY DR STE 265,ROLLING HILLS ESTATES,FA0037624,LUNA ROSSA,CA,90274,A,OW0022526,"LUNA ROSSA RESTAURANT GRP, L",RESTAURANT (61-150) SEATS HIGH RISK,1638,LUNA ROSSA,ACTIVE,PR0041991,96,DA5WHYIYQ,1,ROUTINE INSPECTION,90274,4.0,33.7718836,-118.373757
2016-07-11,EE0000025,7548 LANKERSHIM BLVD,NORTH HOLLYWOOD,FA0031945,SANDY'S TACOS AND MORE,CA,91605,A,OW0023641,"MARTINEZ, OSCAR",RESTAURANT (31-60) SEATS HIGH RISK,1635,SANDY'S TACOS AND MORE,ACTIVE,PR0004199,95,DAX7ZU7XD,1,ROUTINE INSPECTION,91605,4.0,34.1726676,-118.3793227
2015-09-29,EE0000272,324 S GLENOAKS BLVD,BURBANK,FA0045583,RAFFI'S MARKET DELI,CA,91502,A,OW0003159,ARUTYUNYAN RAZMIK,RESTAURANT (0-30) SEATS HIGH RISK,1632,RAFFI'S MARKET DELI,INACTIVE,PR0042680,98,DAKUFMWLP,1,ROUTINE INSPECTION,91502,4.0,34.1816275,-118.3039302
2017-07-25,EE0000730,1570 ROSECRANS AVE STE #K,MANHATTAN BEACH,FA0052885,UNION PIZZA CO.,CA,90266,A,OW0032799,"SIDEWAYS 3, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,UNION PIZZA CO.,ACTIVE,PR0006248,92,DAHZANUQQ,1,ROUTINE INSPECTION,90266,4.0,33.900687,-118.3863048
2017-08-10,EE0000699,3603 W 6TH ST,LOS ANGELES,FA0178345,YUP DDUK LA,CA,90020,A,OW0184111,"ALMG INVESTMENTS, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,YUP DDUK LA,ACTIVE,PR0171485,92,DAMH6J15X,1,ROUTINE INSPECTION,90020,4.0,34.0639484,-118.3007969
2015-10-22,EE0000997,3425 E 1ST ST STE 001A,LOS ANGELES,FA0010447,BOTANICA SANTA BARBARA,CA,90063,A,OW0036268,"TORRES, ESTELA","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,BOTANICA SANTA BARBARA,ACTIVE,PR0024582,100,DARZUVSKS,1,ROUTINE INSPECTION,90063,4.0,34.037019,-118.1939021
2015-07-15,EE0000500,1301 S LONE HILL AVE,GLENDORA,FA0031704,SAM'S CLUB #6240,CA,91740,A,OW0038349,WAL-MART STORES INC,RESTAURANT (61-150) SEATS MODERATE RISK,1637,SAM'S CLUB #6240 (CAFE),ACTIVE,PR0035331,96,DA0ZSBF6V,1,ROUTINE INSPECTION,91740,4.0,34.1147321,-117.8333593
2016-04-26,EE0000923,100 N AVENUE 50,LOS ANGELES,FA0174388,CHICO'S MEXICAN RESTAURANT,CA,90042,A,OW0181070,CHICO'S NETWORK INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHICO'S MEXICAN RESTAURANT,ACTIVE,PR0167287,93,DADDHPA7W,1,ROUTINE INSPECTION,90042,4.0,34.1271598,-118.2053126
2015-09-09,EE0000476,8329 LAUREL CANYON BLVD,SUN VALLEY,FA0008477,BASKIN ROBBINS #361371,CA,91352,A,OW0035922,"TIENCHAI SURINARINTR, ET AL",RESTAURANT (0-30) SEATS LOW RISK,1630,BASKIN ROBBINS,ACTIVE,PR0031763,93,DAAZWBMUF,1,ROUTINE INSPECTION,91352,4.0,34.2220591,-118.3965949
2017-07-13,EE0000872,2100 N LONG BEACH BLVD,COMPTON,FA0247948,WALMART #5807,CA,90221-1252,A,OW0038349,WAL-MART STORES INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,WALMART #5807 - BAKERY & DELI,ACTIVE,PR0197120,98,DA21DDWHK,1,ROUTINE INSPECTION,90221,4.0,33.9100112,-118.2082128
2015-12-06,EE0000735,5550 PEARBLOSSOM HWY,PALMDALE,FA0028922,POP CORN / SNOW CONE STAND,CA,93552,A,OW0002791,ANTELOPE VALLEY SWAP MEET IN,RESTAURANT (0-30) SEATS LOW RISK,1630,POP CORN / SNOW CONE STAND,ACTIVE,PR0026080,99,DA8SJCM1E,1,ROUTINE INSPECTION,93552,4.0,34.5426456,-118.0316644
2016-02-23,EE0000839,4015 W CENTURY BLVD,INGLEWOOD,FA0038647,MCDONALD'S # 2239,CA,90301,A,OW0023943,MCDONALDS CORP,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MCDONALD'S HAMBURGERS,ACTIVE,PR0014135,91,DAYFMQKHY,1,ROUTINE INSPECTION,90301,4.0,33.9453364,-118.3700411
2017-10-24,EE0000516,11150 BURBANK BLVD,NORTH HOLLYWOOD,FA0138680,SEVEN DAY MINI MART,CA,91601,A,OW0102006,"ASAN, MOHAMMED A.","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,SEVEN DAY MINI MART,ACTIVE,PR0123036,96,DATJMSCNR,1,ROUTINE INSPECTION,91601,4.0,34.172075,-118.374257
2016-03-17,EE0000424,517 1/2 S VERDUGO RD,GLENDALE,FA0063897,INDRA RESTAURANT,CA,91205,B,OW0016969,INDRA RESTAURANT INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,INDRA RESTAURANT,ACTIVE,PR0009889,82,DA01D7W5G,1,ROUTINE INSPECTION,91205,3.0,34.1352569,-118.2336349
2017-08-29,EE0000329,5316 CLARK AVE,LAKEWOOD,FA0042444,OHANA BBQ,CA,90712,A,OW0021378,"LEE, SUK KI ET AL",RESTAURANT (31-60) SEATS HIGH RISK,1635,OHANA BBQ,INACTIVE,PR0025958,90,DAR0UWYBL,1,ROUTINE INSPECTION,90712,4.0,33.8604674,-118.1338192
2015-07-15,EE0000364,13009 VICTORY BLVD,NORTH HOLLYWOOD,FA0071147,SUBWAY,CA,91606,A,OW0010319,DORINE INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY,ACTIVE,PR0001779,99,DA08TVAFF,1,ROUTINE INSPECTION,91606,4.0,35.210352,-117.777821
2015-10-22,EE0000821,153 E GARVEY AVE,MONTEREY PARK,FA0037205,MAMA'S LU DUMPLING HOUSE,CA,91755,B,OW0023099,MAMA'S LU DUMPLING HOUSE COR,RESTAURANT (31-60) SEATS HIGH RISK,1635,MAMA'S LU DUMPLING HOUSE,INACTIVE,PR0007645,80,DAKETYWUD,1,ROUTINE INSPECTION,91755,3.0,34.0627008,-118.1215386
2016-03-18,EE0000018,2304 W ROSECRANS AVE,GARDENA,FA0029711,J FISH MARKET,CA,90249,A,OW0017501,"JCK INVESTMENT USA, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,J FISH MARKET,ACTIVE,PR0024460,90,DAXUTMQV2,1,ROUTINE INSPECTION,90249,4.0,33.9019674,-118.2919458
2016-01-27,EE0000852,7227 VAN NUYS BLVD,VAN NUYS,FA0036126,SUPER KING MARKET #6,CA,91405,A,OW0003565,B & V ENTERPRISES INC.,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,MARKET,ACTIVE,PR0039963,99,DAIG0OVR0,1,ROUTINE INSPECTION,91405,4.0,34.2017334,-118.4488575
2017-04-10,EE0000145,13333 SOUTH ST,CERRITOS,FA0160494,AMOR Y TACOS,CA,90703,A,OW0125456,PARQ RESTAURANT GROUP,RESTAURANT (61-150) SEATS HIGH RISK,1638,AMOR Y TACOS,ACTIVE,PR0148582,96,DA73HBKDG,1,ROUTINE INSPECTION,90703,4.0,33.8587592,-118.047544
2016-12-27,EE0000822,3278 CAHUENGA BLVD W,LOS ANGELES,FA0033052,SHORT STOP # 33,CA,90068,A,OW0032460,SHARMEEN'S ENTERPRISES INC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,SHORT STOP # 33,ACTIVE,PR0027068,95,DA1VSN0VL,1,ROUTINE INSPECTION,90068,4.0,33.628251,-116.253452
2016-02-03,EE0000074,1510 W GLENOAKS BLVD,GLENDALE,FA0070314,SEVAN RESTAURANT,CA,91201,A,OW0014149,GRIGORIAN ROUBIK,RESTAURANT (61-150) SEATS HIGH RISK,1638,SEVAN RESTAURANT,ACTIVE,PR0020897,93,DA0YA7FCZ,1,ROUTINE INSPECTION,91201,4.0,34.1595413,-118.2561645
2016-05-18,EE0000092,19340 HAWTHRONE BLVD,TORRANCE,FA0137939,WAL-MART #2226,CA,90503-1506,A,OW0038349,WAL-MART STORES INC,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,WAL-MART #2226 - DELI,ACTIVE,PR0122145,96,DAOK8WFNB,1,ROUTINE INSPECTION,90503,4.0,35.214473,-117.777015
2017-10-12,EE0000707,2800 S GRAND AVE,LOS ANGELES,FA0070292,SEREE COFFEE SHOP,CA,90007-3303,A,OW0100746,"TANGCHAROEN, PORAVITCH",RESTAURANT (0-30) SEATS HIGH RISK,1632,SEREE COFFEE SHOP,ACTIVE,PR0010473,92,DABNC0RJB,1,ROUTINE INSPECTION,90007,4.0,34.024565,-118.273374
2017-09-11,EE0000894,1827 OCEAN FRONT WALK BLVD,VENICE,FA0159803,MALAKA BROTHERS,CA,90291,B,OW0124803,"MUSCLE BEACH ENTERPRISES, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,MALAKA BROTHERS,ACTIVE,PR0147869,81,DAZKE2GPX,1,ROUTINE INSPECTION,90291,3.0,33.729653,-116.294979
2016-03-31,EE0000747,3705 PUENTE AVE,BALDWIN PARK,FA0004200,7-ELEVEN,CA,91706,A,OW0037284,"VANHOLST, THOMAS","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,7-ELEVEN,ACTIVE,PR0008872,98,DA7Q8OOQ9,1,ROUTINE INSPECTION,91706,4.0,34.0798171,-117.9523666
2016-01-13,EE0000835,7257 W SUNSET BLVD,LOS ANGELES,FA0069210,RALPHS MARKET # 100,CA,90046,A,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS HIGH RISK,1632,RALPH'S SERVICE DELI,ACTIVE,PR0020471,93,DAVXKXECZ,1,ROUTINE INSPECTION,90046,4.0,34.0986865,-118.3484349
2016-10-18,EE0000837,23886 COPPERHILL DR,VALENCIA,FA0238934,GOLDEN SPOON FROZEN YOGURT,CA,91354,A,OW0235320,AMS ENTERPRISES INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,GOLDEN SPOON FROZEN YOGURT,INACTIVE,PR0186876,100,DABN64DS0,1,ROUTINE INSPECTION,91354,4.0,33.684787,-116.307088
2016-05-06,EE0001014,13020 PACIFIC PROMENADE STE #8,PLAYA VISTA,FA0050561,SWEET FISH SUSHI BAR INC.,CA,90094,A,OW0034611,SWEET FISH SUSHI BAR INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,SWEET FISH SUSHI BAR INC.,ACTIVE,PR0000319,90,DAFLYSSXY,401,OWNER INITIATED ROUTINE INSPECT.,90094,4.0,33.9727947,-118.4232977
2015-09-29,EE0000221,13178 VAN NUYS BLVD,PACOIMA,FA0034143,LA COCINITA,CA,91331,A,OW0036250,"TORRES, JUAN LUIS",RESTAURANT (0-30) SEATS HIGH RISK,1632,LA COCINITA,ACTIVE,PR0008285,96,DATYWLCGK,1,ROUTINE INSPECTION,91331,4.0,34.2675628,-118.4199311
2016-04-28,EE0000064,2525 WILSHIRE BLVD,SANTA MONICA,FA0070959,STARBUCKS COFFEE #647,CA,90403,A,OW0033938,STARBUCKS COFFEE CORPORATION,RESTAURANT (31-60) SEATS LOW RISK,1633,STARBUCKS COFFEE CO 647,ACTIVE,PR0042830,93,DASKD5OTR,1,ROUTINE INSPECTION,90403,4.0,34.0360394,-118.4777237
2017-11-18,EE0000734,1007 E AVENUE J,LANCASTER,FA0011414,DOMINO'S PIZZA 8115,CA,93535,A,OW0014453,H&J ENTERPRISES,RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOMINO'S PIZZA 8115,ACTIVE,PR0021191,98,DA4MYQQ90,1,ROUTINE INSPECTION,93535,4.0,34.6896881,-118.1122938
2015-10-22,EE0000520,21909 VENTURA BLVD,WOODLAND HILLS,FA0045834,RALPHS MARKET #81,CA,91364,A,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS MODERATE RISK,1631,RALPHS BAKERY #81,ACTIVE,PR0028326,95,DAYDB96UP,1,ROUTINE INSPECTION,91364,4.0,34.1697114,-118.6039908
2015-09-09,EE0000688,9119 RESEDA BLVD,NORTHRIDGE,FA0054434,VONS MARKET #2078,CA,91324,A,OW0038181,THE VONS COMPANIES INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,VONS #2078 DELI,ACTIVE,PR0003858,97,DABRY7PYL,1,ROUTINE INSPECTION,91324,4.0,34.2360551,-118.5377553
2015-09-17,EE0000846,720 N VIRGIL AVE # 04,LOS ANGELES,FA0049180,SQIRL,CA,90029,A,OW0033839,"SQIRL, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SQIRL,ACTIVE,PR0014451,93,DAC3BF0ZW,1,ROUTINE INSPECTION,90029,4.0,34.0845162,-118.2866953
2017-08-29,EE0000630,3400 E SOUTH ST,LAKEWOOD,FA0055331,WINCO FOODS,CA,90805,A,OW0039020,WINCO FOODS LLC,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,WINCO FOODS- MEATS,ACTIVE,PR0002376,93,DAGMBUIQZ,1,ROUTINE INSPECTION,90805,4.0,33.8602379,-118.1466302
2017-03-23,EE0000144,11284 VENICE BLVD,CULVER CITY,FA0048355,SP SUPER PETROL,CA,90230,A,OW0034476,SUPER PETROL INC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,SP SUPER PETRO,ACTIVE,PR0026409,96,DAXEOEOJQ,1,ROUTINE INSPECTION,90230,4.0,35.210352,-117.777821
2016-03-03,EE0000691,3223 FIRESTONE BLVD,SOUTH GATE,FA0014599,CHINA FOOD EXPRESS,CA,90280,A,OW0006879,"CHAI, ANDREW C",RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINA FOOD EXPRESS,ACTIVE,PR0014096,91,DA5E5Q472,1,ROUTINE INSPECTION,90280,4.0,33.9549605,-118.2128089
2017-12-27,EE0000545,24201 VALENCIA BLVD # 9204,VALENCIA,FA0252593,SIMBA ACAI,CA,91355,A,OW0246328,JERDI LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SIMBA ACAI,ACTIVE,PR0201913,99,DAKK9NGOH,1,ROUTINE INSPECTION,91355,4.0,34.4144824,-118.558048
2017-06-16,EE0000366,2812 E WASHINGTON BLVD,LOS ANGELES,FA0017314,HONEY DONUTS,CA,90023,A,OW0099945,"PHON, KAREN",RESTAURANT (0-30) SEATS MODERATE RISK,1631,HONEY DONUTS,ACTIVE,PR0005771,92,DACLKSVMX,1,ROUTINE INSPECTION,90023,4.0,34.01697,-118.2195
2016-11-18,EE0000721,317 S BROADWAY ST E3,LOS ANGELES,FA0139088,VALERIE CONFECTIONS,CA,90013,A,OW0017080,ISABELLE CONFECTIONS LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,VALERIE CONFECTIONS,ACTIVE,PR0123468,97,DAT6RL5I0,1,ROUTINE INSPECTION,90013,4.0,35.211147,-117.777626
2016-05-23,EE0000883,139 W ARBOR VITAE ST,INGLEWOOD,FA0034945,LA POBLANITA RESTAURANT,CA,90301,A,OW0008507,"COLINDRES, SOFIA","FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,LA POBLANITA MEAT MARKET,ACTIVE,PR0032832,95,DAEUPHFDC,1,ROUTINE INSPECTION,90301,4.0,33.952725,-118.3221207
2016-12-01,EE0000953,4551 CENTINELA AVE,LOS ANGELES,FA0175350,PLANK 47 PIZZA,CA,90066,A,OW0181913,"PLANK 47 PIZZA, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,PLANK 47 PIZZA,ACTIVE,PR0168488,92,DA5V50BKA,1,ROUTINE INSPECTION,90066,4.0,33.9919357,-118.4222417
2015-08-21,EE0000437,8535 WASHINGTON BLVD STE D,PICO RIVERA,FA0155849,EL MOLINITO,CA,90660,C,OW0121121,MARIO GARCIA,RESTAURANT (31-60) SEATS HIGH RISK,1635,EL MOLINITO,ACTIVE,PR0143296,78,DA09YAORT,1,ROUTINE INSPECTION,90660,2.0,33.9916276,-118.1111071
2015-10-14,EE0000950,539 N MONTEBELLO BLVD,MONTEBELLO,FA0019323,JUAN GREAT FIESTA,CA,90640,A,OW0004795,"BLAKE, ROBERT A",RESTAURANT (31-60) SEATS HIGH RISK,1635,JUAN GREAT FIESTA,ACTIVE,PR0033538,96,DA2TKZ7Y0,1,ROUTINE INSPECTION,90640,4.0,34.0179456,-118.1058843
2016-09-29,EE0000364,14050 VANOWEN ST,VAN NUYS,FA0158702,MAESTRO BAKERY AND CAFE,CA,91405,A,OW0123751,MAESTRO BAKERY AND CAFE,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MAESTRO BAKERY AND CAFE,ACTIVE,PR0146784,97,DASQVNDXJ,1,ROUTINE INSPECTION,91405,4.0,34.1939416,-118.440137
2015-12-10,EE0000399,3835 CROSS CREEK RD # #18A,MALIBU,FA0067267,MR CHOW OF MALIBU,CA,90265,A,OW0023975,MCMAL RESTAURANT ASSOCIATES,RESTAURANT (61-150) SEATS HIGH RISK,1638,MR CHOW OF MALIBU,ACTIVE,PR0027690,90,DAKYW5DNM,1,ROUTINE INSPECTION,90265,4.0,35.378907,-120.10753
2016-03-08,EE0000338,2117 SAWTELLE BLVD,LOS ANGELES,FA0030493,RESTAURANT 2117/CREPES TO GO,CA,90025,A,OW0015491,HIDEYO MITSUNO,RESTAURANT (31-60) SEATS HIGH RISK,1635,RESTAURANT 2117/CREPES TO GO,INACTIVE,PR0017449,92,DAPX0MXE6,1,ROUTINE INSPECTION,90025,4.0,34.0390583,-118.442452
2017-04-11,EE0000744,7360 E FIRESTONE BLVD,DOWNEY,FA0167625,UNITED OIL #166,CA,90241,A,OW0002870,"APRO, LLC. (UNITED OIL)","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,UNITED OIL #166,ACTIVE,PR0158004,96,DAL97R2NO,1,ROUTINE INSPECTION,90241,4.0,33.720463,-116.285549
2016-03-03,EE0000531,3337 1/2 W 8TH ST,LOS ANGELES,FA0046669,SABORES OAXAQUENOS RESTAURAN,CA,90005,A,OW0015229,HERHANOS GRANJA INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,SABORES OAXAQUENOS RESTAURAN,ACTIVE,PR0002880,92,DAXZ02WCO,401,OWNER INITIATED ROUTINE INSPECT.,90005,4.0,34.0497612,-118.268037
2017-04-19,EE0000735,27063 MCBEAN PKWY,VALENCIA,FA0222774,RED ROBIN GOURMET BURGERS AND BREWS,CA,91355-5145,A,OW0029850,RED ROBIN INTERNATIONAL INC.,RESTAURANT (151 + ) SEATS HIGH RISK,1641,RED ROBIN GOURMET BURGERS AND BREWS,ACTIVE,PR0177813,93,DAPWFNC45,1,ROUTINE INSPECTION,91355,4.0,34.4220258,-118.5632294
2017-02-08,EE0000835,7257 W SUNSET BLVD,LOS ANGELES,FA0069210,RALPHS MARKET # 100,CA,90046,A,OW0029458,RALPHS GROCERY COMPANY,"FOOD MKT RETAIL (25-1,999 SF) MODERATE RISK",1611,MURRAY'S CHEESE ISLAND,ACTIVE,PR0156174,96,DALGKGTTT,1,ROUTINE INSPECTION,90046,4.0,34.0986865,-118.3484349
2017-11-06,EE0000043,3819 MAIN ST # #A,CULVER CITY,FA0034974,LA ROCCO PIZZA,CA,90232,A,OW0010984,ELK INVESTMENT,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA ROCCO PIZZA,INACTIVE,PR0035060,95,DAMOU1HB0,1,ROUTINE INSPECTION,90232,4.0,34.0246463,-118.3945455
2015-09-09,EE0000258,1015 S NOGALES ST,ROWLAND HEIGHTS,FA0004507,99 RANCH MARKET #3,CA,91748,A,OW0035124,"TAWA SUPERMARKET, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,DELI,ACTIVE,PR0042500,90,DAYLMRKS3,1,ROUTINE INSPECTION,91748,4.0,33.9951865,-117.8884539
2015-08-05,EE0000687,410 E MAIN ST,ALHAMBRA,FA0019276,DOG HAUS #3,CA,91801,A,OW0010192,"DOG HAUS, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,DOG HAUS #3,INACTIVE,PR0017533,97,DAOOGAKGE,1,ROUTINE INSPECTION,91801,4.0,34.0972153,-118.1222969
2015-11-06,EE0000745,15807 LEFFINGWELL RD,WHITTIER,FA0177637,ROCKVIEW DAIRY #36,CA,90604,A,OW0183549,JUAN CARDENAS,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,ROCKVIEW DAIRY #36,ACTIVE,PR0170673,92,DATJMDOUK,1,ROUTINE INSPECTION,90604,4.0,33.9313547,-117.9930334
2017-06-28,EE0000349,7910 ATLANTIC AVE UNIT J,CUDAHY,FA0139096,BIONICOS FRUITILICIOUS,CA,90201,A,OW0102355,FAVIAN CARBAJAL,RESTAURANT (0-30) SEATS HIGH RISK,1632,BIONICOS FRUITILICIOUS,ACTIVE,PR0123476,90,DAUV0J1BC,1,ROUTINE INSPECTION,90201,4.0,33.9630543,-118.1861925
2016-02-11,EE0000558,23385 GOLDEN SPRINGS DR,DIAMOND BAR,FA0005758,ALJIBANI HALAL MARKET,CA,91765,A,OW0013212,"GIBANI, MOHAMED A","FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,ALJIBANI HALAL MARKET,ACTIVE,PR0007932,95,DA1WKW392,1,ROUTINE INSPECTION,91765,4.0,34.0173029,-117.8110312
2016-06-14,EE0000242,10241 LOWER AZUSA RD,TEMPLE CITY,FA0021476,EL SUPER BURRITO JR,CA,91780,A,OW0011828,FIGUEROA ADELA,RESTAURANT (0-30) SEATS HIGH RISK,1632,EL SUPER BURRITO JR,ACTIVE,PR0019442,95,DAW8RXDZ3,1,ROUTINE INSPECTION,91780,4.0,34.0916055,-118.0431845
2016-02-10,EE0000998,102 E BEVERLY BLVD,MONTEBELLO,FA0044282,PLAYA - BAJA MEXICAN FOODS #2,CA,90640,A,OW0031318,CARLOS SALDIVAR,RESTAURANT (61-150) SEATS HIGH RISK,1638,PLAYA - BAJA MEXICAN FOODS #2,ACTIVE,PR0001443,91,DAY762STB,1,ROUTINE INSPECTION,90640,4.0,34.0153428,-118.0972152
2017-07-13,EE0000997,500 WILSHIRE BLVD,SANTA MONICA,FA0054688,WHOLE FOODS MARKET,CA,90401,A,OW0038850,"WHOLE FOODS MARKET, INC.","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,WHOLE FOODS MARKET,INACTIVE,PR0023617,99,DANTCHYOJ,1,ROUTINE INSPECTION,90401,4.0,34.0412786,-118.4709553
2017-12-05,EE0000883,120 S EUCALYPTUS AVE STE #D,INGLEWOOD,FA0062869,GOMO'S FISH MARKET,CA,90301,A,OW0019046,KIM CHUNG,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,GOMO'S FISH MARKET,ACTIVE,PR0022529,96,DA4YJEDPD,1,ROUTINE INSPECTION,90301,4.0,33.962589,-118.3594231
2015-08-27,EE0000868,2705 PACIFIC COAST HWY,TORRANCE,FA0049107,JACK IN THE BOX #3288,CA,90505,A,OW0027084,P C H VENTURE GROUP INC,RESTAURANT (61-150) SEATS MODERATE RISK,1637,JACK IN THE BOX #3288,ACTIVE,PR0031245,91,DA5PCAUST,1,ROUTINE INSPECTION,90505,4.0,33.792584,-118.3332026
2017-02-24,EE0000860,26715 S WESTERN AVE,LOMITA,FA0032115,KFC/TACO BELL #Y305042,CA,90717,A,OW0014005,GREAT AMERICAN CHICKEN CORP,RESTAURANT (31-60) SEATS MODERATE RISK,1634,KFC/TACO BELL #Y305042,ACTIVE,PR0020895,91,DAEUOJBOW,1,ROUTINE INSPECTION,90717,4.0,33.7787846,-118.3093437
2016-02-08,EE0000249,162 E COMPTON BLVD STE A,COMPTON,FA0160593,BILL'S TACO HOUSE #4,CA,90220,A,OW0125547,DO SUNG KIM,RESTAURANT (0-30) SEATS HIGH RISK,1632,BILL'S TACO HOUSE #4,INACTIVE,PR0148683,92,DAV6MQHJG,1,ROUTINE INSPECTION,90220,4.0,33.8960414,-118.2228062
2017-05-01,EE0000367,100 UNIVERSAL CITY PLZ,UNIVERSAL CITY,FA0170909,UNIVERSAL STUDIOS HOLLYWOOD,CA,91608,A,OW0036927,UNIVERSAL CITY STUDIOS LLC,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,LARD LAD DONUTS,ACTIVE,PR0160885,98,DA2GH1WE7,1,ROUTINE INSPECTION,91608,4.0,35.211147,-117.777626
2015-09-01,EE0000955,5880 W MANCHESTER AVE,LOS ANGELES,FA0003993,7-ELEVEN #18867-B,CA,90045,A,OW0014087,"GREENE, JAMES D","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,7-ELEVEN #18867-B,ACTIVE,PR0030991,90,DAKUYJB09,1,ROUTINE INSPECTION,90045,4.0,33.9594853,-118.3851363
2016-12-28,EE0000486,356 W 7TH ST,SAN PEDRO,FA0178697,"SIREN JAVA AND TEA, LLC",CA,90731-3324,A,OW0184389,SIREN JAVA & TEA LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SIREN JAVA AND TEA,ACTIVE,PR0172176,90,DAXIZCK1P,1,ROUTINE INSPECTION,90731,4.0,33.737921,-118.2847514
2015-07-30,EE0000721,1200 W 7TH ST,LOS ANGELES,FA0174141,SARAH'S CARD & SNACK,CA,90017,A,OW0180845,SARAH'S CARD & SNACK,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,SARAH'S CARD & SNACK,ACTIVE,PR0167010,99,DALARFV0H,1,ROUTINE INSPECTION,90017,4.0,34.0511072,-118.2659163
2017-10-30,EE0000686,300 HARVEY DR,GLENDALE,FA0241840,FUJI BUFFET & GRILL,CA,91206,B,OW0237634,"NAGOYA FOOD SERVICES, INC.",RESTAURANT (151 + ) SEATS HIGH RISK,1641,FUJI BUFFET & GRILL,ACTIVE,PR0189969,87,DAMM1F9EI,1,ROUTINE INSPECTION,91206,3.0,34.1481977,-118.2279263
2016-02-04,EE0000117,6231 W 87TH ST,LOS ANGELES,FA0143289,CIARA WEST,CA,90045-3901,A,OW0106416,"TANAKA, LESLIE D",RESTAURANT (0-30) SEATS HIGH RISK,1632,CIARA WEST,ACTIVE,PR0128122,96,DAKXWUMKS,1,ROUTINE INSPECTION,90045,4.0,33.9586561,-118.3939538
2017-12-11,EE0000624,127 FISHERMANS WHARF,REDONDO BEACH,FA0044537,PIER SEAFOOD,CA,90277,A,OW0029336,"R.B. PIER SEAFOOD, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,PIER SEAFOOD,ACTIVE,PR0035831,92,DA2MMHAWU,1,ROUTINE INSPECTION,90277,4.0,33.8388456,-118.3898634
2017-05-03,EE0000827,53 PIER AVE,HERMOSA BEACH,FA0242580,TOWER 12,CA,90254,A,OW0130035,"CULINARY CRAFT, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,TOWER 12,ACTIVE,PR0190769,93,DAQAJPGHW,1,ROUTINE INSPECTION,90254,4.0,33.862291,-118.4007634
